"","Country","DeepLearningSystem","Score","%XpertSaved","accuracy","Sens","Sens_L","Sens_H","Spec","ppv","Spec_L","Spec_H","PPV_L","PPV_H","npv","NPV_L","NPV_H","Sensitivity","Specificity","PPV","NPV","X","Comment"
"648","Bangladesh","IF3",0.41,0.5289,0.649,0.894,0.8836,0.9038,0.605,0.2892,0.5982,0.6117,0.2809,0.2977,0.9695,0.9663,0.9724,"0.894(0.88-0.9)","0.605(0.6-0.61)","0.2892(0.28-0.3)","0.9695(0.97-0.97)",0.395,""
"649","Bangladesh","IF3",0.42,0.5373,0.6557,0.8886,0.8779,0.8986,0.6138,0.2926,0.6071,0.6205,0.2842,0.3012,0.9684,0.9652,0.9713,"0.8886(0.88-0.9)","0.6138(0.61-0.62)","0.2926(0.28-0.3)","0.9684(0.97-0.97)",0.3862,""
"650","Bangladesh","IF3",0.43,0.5443,0.6613,0.8839,0.8731,0.8941,0.6213,0.2956,0.6146,0.628,0.2871,0.3042,0.9675,0.9643,0.9705,"0.8839(0.87-0.89)","0.6213(0.61-0.63)","0.2956(0.29-0.3)","0.9675(0.96-0.97)",0.3787,"Radiologists' specificity = 0.627(0.621-0.634)"
"651","Bangladesh","IF3",0.44,0.5532,0.6687,0.879,0.868,0.8894,0.6309,0.2998,0.6242,0.6375,0.2911,0.3085,0.9667,0.9635,0.9697,"0.879(0.87-0.89)","0.6309(0.62-0.64)","0.2998(0.29-0.31)","0.9667(0.96-0.97)",0.3691,""
"652","Bangladesh","IF3",0.45,0.5603,0.6743,0.8741,0.8629,0.8847,0.6384,0.3029,0.6317,0.645,0.2942,0.3118,0.9658,0.9625,0.9688,"0.8741(0.86-0.88)","0.6384(0.63-0.64)","0.3029(0.29-0.31)","0.9658(0.96-0.97)",0.3616,""
"653","Bangladesh","IF3",0.46,0.5676,0.6805,0.8706,0.8593,0.8813,0.6463,0.3068,0.6397,0.6529,0.2979,0.3157,0.9652,0.962,0.9683,"0.8706(0.86-0.88)","0.6463(0.64-0.65)","0.3068(0.3-0.32)","0.9652(0.96-0.97)",0.3537,""
"654","Bangladesh","IF3",0.47,0.5752,0.6859,0.8635,0.8519,0.8744,0.654,0.3097,0.6475,0.6606,0.3008,0.3188,0.9638,0.9606,0.9669,"0.8635(0.85-0.87)","0.654(0.65-0.66)","0.3097(0.3-0.32)","0.9638(0.96-0.97)",0.346,""
"655","Bangladesh","IF3",0.48,0.5841,0.6927,0.8564,0.8446,0.8676,0.6633,0.3138,0.6567,0.6698,0.3047,0.323,0.9625,0.9592,0.9656,"0.8564(0.84-0.87)","0.6633(0.66-0.67)","0.3138(0.3-0.32)","0.9625(0.96-0.97)",0.3367,""
"656","Bangladesh","IF3",0.49,0.5908,0.698,0.8517,0.8398,0.8631,0.6703,0.3172,0.6638,0.6768,0.308,0.3265,0.9618,0.9585,0.9648,"0.8517(0.84-0.86)","0.6703(0.66-0.68)","0.3172(0.31-0.33)","0.9618(0.96-0.96)",0.3297,""
"657","Bangladesh","IF3",0.5,0.5988,0.7051,0.8487,0.8367,0.8602,0.6793,0.3224,0.6728,0.6857,0.313,0.3318,0.9615,0.9582,0.9646,"0.8487(0.84-0.86)","0.6793(0.67-0.69)","0.3224(0.31-0.33)","0.9615(0.96-0.96)",0.3207,""
"658","Bangladesh","IF3",0.51,0.607,0.7117,0.8438,0.8316,0.8554,0.688,0.3272,0.6816,0.6944,0.3177,0.3367,0.9608,0.9575,0.9639,"0.8438(0.83-0.86)","0.688(0.68-0.69)","0.3272(0.32-0.34)","0.9608(0.96-0.96)",0.312,""
"659","Bangladesh","IF3",0.52,0.6153,0.7184,0.8381,0.8257,0.8499,0.6968,0.332,0.6905,0.7032,0.3224,0.3417,0.9599,0.9566,0.963,"0.8381(0.83-0.85)","0.6968(0.69-0.7)","0.332(0.32-0.34)","0.9599(0.96-0.96)",0.3032,""
"660","Bangladesh","IF3",0.53,0.6241,0.7256,0.8329,0.8204,0.8448,0.7063,0.3377,0.7,0.7125,0.3279,0.3475,0.9592,0.9559,0.9623,"0.8329(0.82-0.84)","0.7063(0.7-0.71)","0.3377(0.33-0.35)","0.9592(0.96-0.96)",0.2937,""
"661","Bangladesh","IF3",0.54,0.634,0.7335,0.8266,0.8139,0.8387,0.7168,0.3441,0.7105,0.723,0.3342,0.3542,0.9583,0.955,0.9614,"0.8266(0.81-0.84)","0.7168(0.71-0.72)","0.3441(0.33-0.35)","0.9583(0.96-0.96)",0.2832,""
"662","Bangladesh","IF3",0.55,0.6456,0.7428,0.819,0.8061,0.8313,0.7291,0.3522,0.723,0.7352,0.342,0.3624,0.9573,0.954,0.9604,"0.819(0.81-0.83)","0.7291(0.72-0.74)","0.3522(0.34-0.36)","0.9573(0.95-0.96)",0.2709,""
"663","Bangladesh","IF3",0.56,0.6602,0.7537,0.8067,0.7935,0.8193,0.7441,0.3617,0.7381,0.7501,0.3513,0.3723,0.9554,0.952,0.9585,"0.8067(0.79-0.82)","0.7441(0.74-0.75)","0.3617(0.35-0.37)","0.9554(0.95-0.96)",0.2559,"2/3 Xpert Saved"
"664","Bangladesh","IF3",0.57,0.675,0.7658,0.7979,0.7845,0.8108,0.76,0.3741,0.7541,0.7659,0.3634,0.385,0.9544,0.9511,0.9575,"0.7979(0.78-0.81)","0.76(0.75-0.77)","0.3741(0.36-0.38)","0.9544(0.95-0.96)",0.24,""
"665","Bangladesh","IF3",0.58,0.6886,0.7762,0.7873,0.7737,0.8004,0.7742,0.3853,0.7684,0.7799,0.3742,0.3964,0.9529,0.9496,0.9561,"0.7873(0.77-0.8)","0.7742(0.77-0.78)","0.3853(0.37-0.4)","0.9529(0.95-0.96)",0.2258,""
"666","Bangladesh","IF3",0.59,0.7033,0.7862,0.772,0.758,0.7855,0.7887,0.3965,0.7831,0.7943,0.3851,0.408,0.9506,0.9472,0.9538,"0.772(0.76-0.79)","0.7887(0.78-0.79)","0.3965(0.39-0.41)","0.9506(0.95-0.95)",0.2113,""
"667","Bangladesh","IF3",0.6,0.7162,0.7952,0.7591,0.745,0.7729,0.8017,0.4077,0.7962,0.8072,0.396,0.4195,0.9488,0.9454,0.952,"0.7591(0.74-0.77)","0.8017(0.8-0.81)","0.4077(0.4-0.42)","0.9488(0.95-0.95)",0.1983,""
"668","Bangladesh","IF3",0.61,0.7259,0.8016,0.7482,0.7338,0.7622,0.8112,0.416,0.8057,0.8165,0.4041,0.428,0.9471,0.9437,0.9504,"0.7482(0.73-0.76)","0.8112(0.81-0.82)","0.416(0.4-0.43)","0.9471(0.94-0.95)",0.1888,""
"669","Bangladesh","IF3",0.62,0.7343,0.8066,0.7373,0.7227,0.7515,0.8191,0.4229,0.8137,0.8244,0.4107,0.4351,0.9455,0.942,0.9488,"0.7373(0.72-0.75)","0.8191(0.81-0.82)","0.4229(0.41-0.44)","0.9455(0.94-0.95)",0.1809,""
"670","Bangladesh","IF3",0.63,0.7426,0.8117,0.7267,0.7119,0.741,0.827,0.4302,0.8217,0.8322,0.4178,0.4427,0.9439,0.9404,0.9472,"0.7267(0.71-0.74)","0.827(0.82-0.83)","0.4302(0.42-0.44)","0.9439(0.94-0.95)",0.173,""
"671","Bangladesh","IF3",0.64,0.7503,0.8157,0.7146,0.6997,0.7292,0.8339,0.4361,0.8287,0.839,0.4235,0.4488,0.942,0.9385,0.9454,"0.7146(0.7-0.73)","0.8339(0.83-0.84)","0.4361(0.42-0.45)","0.942(0.94-0.95)",0.1661,"3/4 Xpert Saved"
"672","Bangladesh","IF3",0.65,0.7582,0.82,0.7026,0.6875,0.7174,0.8411,0.4429,0.836,0.8461,0.43,0.4557,0.9402,0.9367,0.9436,"0.7026(0.69-0.72)","0.8411(0.84-0.85)","0.4429(0.43-0.46)","0.9402(0.94-0.94)",0.1589,""
"673","Bangladesh","IF3",0.66,0.7673,0.8253,0.6901,0.6748,0.705,0.8496,0.452,0.8446,0.8545,0.4389,0.4651,0.9384,0.9349,0.9419,"0.6901(0.67-0.7)","0.8496(0.84-0.85)","0.452(0.44-0.47)","0.9384(0.93-0.94)",0.1504,""
"674","Bangladesh","IF3",0.67,0.7771,0.8299,0.6734,0.6579,0.6886,0.8581,0.4603,0.8532,0.8628,0.4469,0.4738,0.936,0.9323,0.9394,"0.6734(0.66-0.69)","0.8581(0.85-0.86)","0.4603(0.45-0.47)","0.936(0.93-0.94)",0.1419,""
"675","Bangladesh","IF3",0.68,0.7863,0.8343,0.6573,0.6417,0.6727,0.8661,0.4687,0.8613,0.8707,0.455,0.4825,0.9336,0.9299,0.9371,"0.6573(0.64-0.67)","0.8661(0.86-0.87)","0.4687(0.46-0.48)","0.9336(0.93-0.94)",0.1339,""
"676","Bangladesh","IF3",0.69,0.796,0.8377,0.6368,0.621,0.6524,0.8738,0.4757,0.8692,0.8784,0.4617,0.4898,0.9305,0.9268,0.934,"0.6368(0.62-0.65)","0.8738(0.87-0.88)","0.4757(0.46-0.49)","0.9305(0.93-0.93)",0.1262,""
"677","Bangladesh","IF3",0.7,0.8059,0.8418,0.618,0.602,0.6337,0.8821,0.4851,0.8776,0.8865,0.4707,0.4996,0.9278,0.924,0.9314,"0.618(0.6-0.63)","0.8821(0.88-0.89)","0.4851(0.47-0.5)","0.9278(0.92-0.93)",0.1179,""
"678","Bangladesh","IF3",0.71,0.8157,0.845,0.5961,0.58,0.6121,0.8897,0.4929,0.8854,0.894,0.4781,0.5077,0.9245,0.9208,0.9282,"0.5961(0.58-0.61)","0.8897(0.89-0.89)","0.4929(0.48-0.51)","0.9245(0.92-0.93)",0.1103,""
"679","Bangladesh","IF3",0.72,0.8244,0.8475,0.5756,0.5594,0.5917,0.8964,0.4996,0.8921,0.9005,0.4844,0.5148,0.9216,0.9177,0.9253,"0.5756(0.56-0.59)","0.8964(0.89-0.9)","0.4996(0.48-0.51)","0.9216(0.92-0.93)",0.1036,""
"680","Bangladesh","IF3",0.73,0.8337,0.85,0.5535,0.5372,0.5697,0.9033,0.5071,0.8991,0.9073,0.4915,0.5227,0.9184,0.9145,0.9221,"0.5535(0.54-0.57)","0.9033(0.9-0.91)","0.5071(0.49-0.52)","0.9184(0.91-0.92)",0.0967,""
"681","Bangladesh","IF3",0.74,0.8426,0.8516,0.5295,0.5132,0.5458,0.9095,0.5126,0.9054,0.9134,0.4965,0.5286,0.9149,0.911,0.9187,"0.5295(0.51-0.55)","0.9095(0.91-0.91)","0.5126(0.5-0.53)","0.9149(0.91-0.92)",0.0905,""
"682","Bangladesh","IF3",0.75,0.8537,0.8538,0.5003,0.4839,0.5166,0.9174,0.5212,0.9135,0.9211,0.5045,0.5378,0.9108,0.9068,0.9147,"0.5003(0.48-0.52)","0.9174(0.91-0.92)","0.5212(0.5-0.54)","0.9108(0.91-0.91)",0.0826,""
"683","Bangladesh","IF3",0.76,0.8651,0.856,0.47,0.4537,0.4863,0.9254,0.531,0.9217,0.9289,0.5137,0.5483,0.9066,0.9026,0.9106,"0.47(0.45-0.49)","0.9254(0.92-0.93)","0.531(0.51-0.55)","0.9066(0.9-0.91)",0.0746,""
"684","Bangladesh","IF3",0.77,0.8762,0.8577,0.4391,0.4229,0.4554,0.9329,0.5407,0.9294,0.9363,0.5226,0.5587,0.9025,0.8984,0.9064,"0.4391(0.42-0.46)","0.9329(0.93-0.94)","0.5407(0.52-0.56)","0.9025(0.9-0.91)",0.0671,""
"685","Bangladesh","IF3",0.78,0.8898,0.8594,0.4003,0.3844,0.4164,0.9419,0.5534,0.9386,0.9451,0.5342,0.5725,0.8973,0.8932,0.9013,"0.4003(0.38-0.42)","0.9419(0.94-0.95)","0.5534(0.53-0.57)","0.8973(0.89-0.9)",0.0581,"Radiologists' specificity = 0.89(0.886-0.894)"
"686","Bangladesh","IF3",0.79,0.9016,0.861,0.3667,0.3511,0.3826,0.9499,0.5681,0.9468,0.9528,0.5479,0.5882,0.893,0.8888,0.8971,"0.3667(0.35-0.38)","0.9499(0.95-0.95)","0.5681(0.55-0.59)","0.893(0.89-0.9)",0.0501,""
"687","Bangladesh","IF3",0.8,0.9128,0.8626,0.3353,0.32,0.3509,0.9574,0.5862,0.9546,0.9602,0.5647,0.6074,0.889,0.8848,0.8932,"0.3353(0.32-0.35)","0.9574(0.95-0.96)","0.5862(0.56-0.61)","0.889(0.88-0.89)",0.0426,""
"688","Bangladesh","IF3",0.81,0.9218,0.8632,0.3078,0.2928,0.323,0.963,0.5995,0.9603,0.9656,0.5769,0.6217,0.8856,0.8813,0.8897,"0.3078(0.29-0.32)","0.963(0.96-0.97)","0.5995(0.58-0.62)","0.8856(0.88-0.89)",0.037,""
"689","Bangladesh","IF3",0.82,0.9317,0.8624,0.2728,0.2584,0.2875,0.9684,0.6084,0.9659,0.9708,0.5843,0.6321,0.8811,0.8767,0.8853,"0.2728(0.26-0.29)","0.9684(0.97-0.97)","0.6084(0.58-0.63)","0.8811(0.88-0.89)",0.0316,""
"690","Bangladesh","IF3",0.83,0.9404,0.8616,0.2414,0.2276,0.2556,0.973,0.6169,0.9707,0.9752,0.5911,0.6421,0.8771,0.8727,0.8813,"0.2414(0.23-0.26)","0.973(0.97-0.98)","0.6169(0.59-0.64)","0.8771(0.87-0.88)",0.027,""
"691","Bangladesh","IF3",0.84,0.9495,0.8609,0.2092,0.1961,0.2227,0.9781,0.6315,0.9759,0.98,0.6036,0.6587,0.8731,0.8687,0.8774,"0.2092(0.2-0.22)","0.9781(0.98-0.98)","0.6315(0.6-0.66)","0.8731(0.87-0.88)",0.0219,""
"692","Bangladesh","IF3",0.85,0.9575,0.8593,0.1778,0.1655,0.1905,0.9818,0.637,0.9799,0.9836,0.6067,0.6665,0.8691,0.8647,0.8735,"0.1778(0.17-0.19)","0.9818(0.98-0.98)","0.637(0.61-0.67)","0.8691(0.86-0.87)",0.0182,""
"693","Bangladesh","IF3",0.86,0.9651,0.8585,0.1502,0.1388,0.1622,0.9859,0.6563,0.9841,0.9874,0.6231,0.6885,0.8658,0.8614,0.8702,"0.1502(0.14-0.16)","0.9859(0.98-0.99)","0.6563(0.62-0.69)","0.8658(0.86-0.87)",0.0141,""
"694","Bangladesh","IF3",0.87,0.9729,0.8571,0.1202,0.1098,0.1311,0.9896,0.6748,0.9881,0.9909,0.6374,0.7107,0.8622,0.8577,0.8666,"0.1202(0.11-0.13)","0.9896(0.99-0.99)","0.6748(0.64-0.71)","0.8622(0.86-0.87)",0.0104,""
"695","Bangladesh","IF3",0.88,0.9801,0.8547,0.0887,0.0797,0.0984,0.9924,0.6785,0.9912,0.9936,0.6346,0.7202,0.8583,0.8538,0.8627,"0.0887(0.08-0.1)","0.9924(0.99-0.99)","0.6785(0.63-0.72)","0.8583(0.85-0.86)",0.00760000000000005,""
"696","Bangladesh","IF3",0.89,0.986,0.8528,0.0631,0.0554,0.0714,0.9948,0.6855,0.9937,0.9957,0.6329,0.7347,0.8552,0.8506,0.8597,"0.0631(0.06-0.07)","0.9948(0.99-1)","0.6855(0.63-0.73)","0.8552(0.85-0.86)",0.00519999999999998,""
"697","Bangladesh","IF3",0.9,0.9911,0.8504,0.0385,0.0325,0.0453,0.9964,0.6589,0.9955,0.9972,0.5912,0.7221,0.8522,0.8476,0.8566,"0.0385(0.03-0.05)","0.9964(1-1)","0.6589(0.59-0.72)","0.8522(0.85-0.86)",0.00360000000000005,""
"698","Bangladesh","IF3",0.91,0.9938,0.8497,0.027,0.022,0.0328,0.9975,0.6644,0.9968,0.9982,0.5826,0.7396,0.8508,0.8462,0.8553,"0.027(0.02-0.03)","0.9975(1-1)","0.6644(0.58-0.74)","0.8508(0.85-0.86)",0.00249999999999995,""
"699","Bangladesh","IF3",0.92,0.996,0.8491,0.018,0.014,0.0229,0.9985,0.6804,0.9978,0.999,0.578,0.7715,0.8498,0.8452,0.8543,"0.018(0.01-0.02)","0.9985(1-1)","0.6804(0.58-0.77)","0.8498(0.85-0.85)",0.00149999999999995,""
"700","Bangladesh","IF3",0.93,0.9977,0.8485,0.0104,0.0074,0.0142,0.9992,0.6909,0.9987,0.9995,0.5519,0.8086,0.8488,0.8443,0.8534,"0.0104(0.01-0.01)","0.9992(1-1)","0.6909(0.55-0.81)","0.8488(0.84-0.85)",0.000800000000000023,""
"701","Bangladesh","IF3",0.94,0.9988,0.8482,0.0057,0.0036,0.0088,0.9997,0.75,0.9993,0.9999,0.5513,0.8931,0.8483,0.8437,0.8528,"0.0057(0-0.01)","0.9997(1-1)","0.75(0.55-0.89)","0.8483(0.84-0.85)",0.000299999999999967,""
"702","Bangladesh","IF3",0.95,0.9995,0.8478,0.0022,9e-04,0.0043,0.9999,0.7273,0.9996,1,0.3903,0.9398,0.8479,0.8433,0.8524,"0.0022(0-0)","0.9999(1-1)","0.7273(0.39-0.94)","0.8479(0.84-0.85)",9.9999999999989e-05,""
"703","Bangladesh","IF3",0.96,0.9998,0.8478,0.0011,3e-04,0.0028,1,1,0.9998,1,0.3976,1,0.8478,0.8431,0.8523,"0.0011(0-0)","1(1-1)","1(0.4-1)","0.8478(0.84-0.85)",0,""
"704","Bangladesh","IF3",0.97,1,0.8477,3e-04,0,0.0015,1,1,0.9998,1,0.025,1,0.8476,0.843,0.8522,"3e-04(0-0)","1(1-1)","1(0.02-1)","0.8476(0.84-0.85)",0,""
"705","Bangladesh","IF3",0.98,1,0.8476,0,0,0.001,1,NA,0.9998,1,0,1,0.8476,0.843,0.8521,"0(0-0)","1(1-1)","NaN(0-1)","0.8476(0.84-0.85)",0,""
"706","Bangladesh","IF3",0.99,1,0.8476,0,0,0.001,1,NA,0.9998,1,0,1,0.8476,0.843,0.8521,"0(0-0)","1(1-1)","NaN(0-1)","0.8476(0.84-0.85)",0,""
"707","Bangladesh","IF3",1,1,0.8476,0,0,0.001,1,NA,0.9998,1,0,1,0.8476,0.843,0.8521,"0(0-0)","1(1-1)","NaN(0-1)","0.8476(0.84-0.85)",0,""
"708","Bangladesh","Lunit",0,0,0.1524,1,0.999,1,0,0.1524,0,2e-04,0.1479,0.157,NA,0,1,"1(1-1)","0(0-0)","0.1524(0.15-0.16)","NaN(0-1)",1,""
"709","Bangladesh","Lunit",0.01,0.0197,0.1719,0.9995,0.998,0.9999,0.0232,0.1554,0.0212,0.0253,0.1508,0.1601,0.9958,0.9848,0.9995,"0.9995(1-1)","0.0232(0.02-0.03)","0.1554(0.15-0.16)","0.9958(0.98-1)",0.9768,""
"710","Bangladesh","Lunit",0.02,0.1895,0.3389,0.9904,0.9867,0.9933,0.2218,0.1862,0.2161,0.2276,0.1808,0.1917,0.9923,0.9893,0.9946,"0.9904(0.99-0.99)","0.2218(0.22-0.23)","0.1862(0.18-0.19)","0.9923(0.99-0.99)",0.7782,""
"711","Bangladesh","Lunit",0.03,0.2754,0.4223,0.9823,0.9774,0.9863,0.3217,0.2066,0.3153,0.3281,0.2006,0.2126,0.9902,0.9875,0.9924,"0.9823(0.98-0.99)","0.3217(0.32-0.33)","0.2066(0.2-0.21)","0.9902(0.99-0.99)",0.6783,""
"712","Bangladesh","Lunit",0.04,0.3262,0.4706,0.9738,0.9681,0.9787,0.3801,0.2202,0.3735,0.3868,0.2139,0.2267,0.9878,0.9851,0.9901,"0.9738(0.97-0.98)","0.3801(0.37-0.39)","0.2202(0.21-0.23)","0.9878(0.99-0.99)",0.6199,""
"713","Bangladesh","Lunit",0.05,0.3649,0.5052,0.9601,0.9533,0.9662,0.4234,0.2304,0.4166,0.4302,0.2237,0.2372,0.9834,0.9805,0.9859,"0.9601(0.95-0.97)","0.4234(0.42-0.43)","0.2304(0.22-0.24)","0.9834(0.98-0.99)",0.5766,""
"714","Bangladesh","Lunit",0.06,0.3869,0.5257,0.9552,0.948,0.9617,0.4484,0.2374,0.4416,0.4553,0.2306,0.2444,0.9824,0.9795,0.9849,"0.9552(0.95-0.96)","0.4484(0.44-0.46)","0.2374(0.23-0.24)","0.9824(0.98-0.98)",0.5516,""
"715","Bangladesh","Lunit",0.07,0.4011,0.5391,0.9528,0.9454,0.9594,0.4647,0.2424,0.4578,0.4716,0.2354,0.2495,0.9821,0.9792,0.9846,"0.9528(0.95-0.96)","0.4647(0.46-0.47)","0.2424(0.24-0.25)","0.9821(0.98-0.98)",0.5353,""
"716","Bangladesh","Lunit",0.08,0.4129,0.5502,0.9506,0.943,0.9574,0.4783,0.2467,0.4714,0.4852,0.2396,0.2539,0.9818,0.9789,0.9843,"0.9506(0.94-0.96)","0.4783(0.47-0.49)","0.2467(0.24-0.25)","0.9818(0.98-0.98)",0.5217,"Radiologists' specificity = 0.461(0.454-0.467)"
"717","Bangladesh","Lunit",0.09,0.4217,0.5587,0.9498,0.9422,0.9566,0.4884,0.2503,0.4816,0.4953,0.2431,0.2575,0.9818,0.979,0.9844,"0.9498(0.94-0.96)","0.4884(0.48-0.5)","0.2503(0.24-0.26)","0.9818(0.98-0.98)",0.5116,""
"718","Bangladesh","Lunit",0.1,0.4299,0.5669,0.9495,0.9419,0.9563,0.4982,0.2538,0.4913,0.505,0.2465,0.2612,0.9821,0.9793,0.9846,"0.9495(0.94-0.96)","0.4982(0.49-0.5)","0.2538(0.25-0.26)","0.9821(0.98-0.98)",0.5018,""
"719","Bangladesh","Lunit",0.11,0.4371,0.5739,0.9489,0.9413,0.9558,0.5065,0.2569,0.4996,0.5134,0.2495,0.2643,0.9822,0.9795,0.9846,"0.9489(0.94-0.96)","0.5065(0.5-0.51)","0.2569(0.25-0.26)","0.9822(0.98-0.98)",0.4935,""
"720","Bangladesh","Lunit",0.12,0.4429,0.5797,0.9487,0.941,0.9556,0.5133,0.2595,0.5064,0.5202,0.2521,0.267,0.9823,0.9797,0.9848,"0.9487(0.94-0.96)","0.5133(0.51-0.52)","0.2595(0.25-0.27)","0.9823(0.98-0.98)",0.4867,""
"721","Bangladesh","Lunit",0.13,0.4477,0.5842,0.9478,0.9401,0.9548,0.5188,0.2615,0.5119,0.5257,0.254,0.2691,0.9822,0.9796,0.9847,"0.9478(0.94-0.95)","0.5188(0.51-0.53)","0.2615(0.25-0.27)","0.9822(0.98-0.98)",0.4812,""
"722","Bangladesh","Lunit",0.14,0.453,0.5894,0.9473,0.9396,0.9543,0.525,0.2639,0.5181,0.5319,0.2564,0.2715,0.9823,0.9796,0.9847,"0.9473(0.94-0.95)","0.525(0.52-0.53)","0.2639(0.26-0.27)","0.9823(0.98-0.98)",0.475,""
"723","Bangladesh","Lunit",0.15,0.458,0.5938,0.9454,0.9375,0.9525,0.5306,0.2658,0.5237,0.5374,0.2582,0.2735,0.9818,0.9792,0.9842,"0.9454(0.94-0.95)","0.5306(0.52-0.54)","0.2658(0.26-0.27)","0.9818(0.98-0.98)",0.4694,""
"724","Bangladesh","Lunit",0.16,0.4622,0.5975,0.944,0.9361,0.9512,0.5352,0.2675,0.5283,0.542,0.2598,0.2752,0.9815,0.9789,0.984,"0.944(0.94-0.95)","0.5352(0.53-0.54)","0.2675(0.26-0.28)","0.9815(0.98-0.98)",0.4648,""
"725","Bangladesh","Lunit",0.17,0.4654,0.6006,0.9437,0.9358,0.951,0.5389,0.269,0.532,0.5458,0.2613,0.2767,0.9816,0.9789,0.984,"0.9437(0.94-0.95)","0.5389(0.53-0.55)","0.269(0.26-0.28)","0.9816(0.98-0.98)",0.4611,""
"726","Bangladesh","Lunit",0.18,0.4681,0.6032,0.9432,0.9352,0.9505,0.5421,0.2702,0.5352,0.549,0.2626,0.278,0.9815,0.9788,0.9839,"0.9432(0.94-0.95)","0.5421(0.54-0.55)","0.2702(0.26-0.28)","0.9815(0.98-0.98)",0.4579,""
"727","Bangladesh","Lunit",0.19,0.4706,0.6053,0.9421,0.934,0.9495,0.5448,0.2712,0.5379,0.5517,0.2635,0.279,0.9813,0.9786,0.9837,"0.9421(0.93-0.95)","0.5448(0.54-0.55)","0.2712(0.26-0.28)","0.9813(0.98-0.98)",0.4552,""
"728","Bangladesh","Lunit",0.2,0.4738,0.6083,0.9416,0.9335,0.9489,0.5484,0.2727,0.5416,0.5553,0.2649,0.2805,0.9812,0.9785,0.9836,"0.9416(0.93-0.95)","0.5484(0.54-0.56)","0.2727(0.26-0.28)","0.9812(0.98-0.98)",0.4516,""
"729","Bangladesh","Lunit",0.21,0.4763,0.6106,0.9407,0.9326,0.9482,0.5512,0.2737,0.5444,0.5581,0.2659,0.2816,0.981,0.9784,0.9835,"0.9407(0.93-0.95)","0.5512(0.54-0.56)","0.2737(0.27-0.28)","0.981(0.98-0.98)",0.4488,""
"730","Bangladesh","Lunit",0.22,0.4788,0.613,0.9405,0.9323,0.9479,0.5541,0.2749,0.5473,0.561,0.2671,0.2829,0.9811,0.9784,0.9835,"0.9405(0.93-0.95)","0.5541(0.55-0.56)","0.2749(0.27-0.28)","0.9811(0.98-0.98)",0.4459,""
"731","Bangladesh","Lunit",0.23,0.4824,0.6162,0.9391,0.9309,0.9466,0.5582,0.2765,0.5513,0.565,0.2686,0.2844,0.9808,0.9781,0.9832,"0.9391(0.93-0.95)","0.5582(0.55-0.56)","0.2765(0.27-0.28)","0.9808(0.98-0.98)",0.4418,""
"732","Bangladesh","Lunit",0.24,0.4855,0.6191,0.9383,0.93,0.9459,0.5617,0.2779,0.5549,0.5686,0.27,0.2859,0.9806,0.978,0.9831,"0.9383(0.93-0.95)","0.5617(0.55-0.57)","0.2779(0.27-0.29)","0.9806(0.98-0.98)",0.4383,""
"733","Bangladesh","Lunit",0.25,0.4875,0.6209,0.9375,0.9291,0.9451,0.5639,0.2788,0.5571,0.5708,0.2709,0.2868,0.9805,0.9778,0.9829,"0.9375(0.93-0.95)","0.5639(0.56-0.57)","0.2788(0.27-0.29)","0.9805(0.98-0.98)",0.4361,""
"734","Bangladesh","Lunit",0.26,0.4908,0.6239,0.9366,0.9283,0.9443,0.5676,0.2803,0.5608,0.5744,0.2724,0.2883,0.9803,0.9777,0.9828,"0.9366(0.93-0.94)","0.5676(0.56-0.57)","0.2803(0.27-0.29)","0.9803(0.98-0.98)",0.4324,""
"735","Bangladesh","Lunit",0.27,0.4935,0.6265,0.9364,0.928,0.9441,0.5708,0.2817,0.5639,0.5776,0.2737,0.2898,0.9804,0.9777,0.9828,"0.9364(0.93-0.94)","0.5708(0.56-0.58)","0.2817(0.27-0.29)","0.9804(0.98-0.98)",0.4292,""
"736","Bangladesh","Lunit",0.28,0.4964,0.629,0.935,0.9265,0.9428,0.574,0.283,0.5672,0.5808,0.2749,0.2911,0.9801,0.9774,0.9825,"0.935(0.93-0.94)","0.574(0.57-0.58)","0.283(0.27-0.29)","0.9801(0.98-0.98)",0.426,""
"737","Bangladesh","Lunit",0.29,0.4996,0.6319,0.9342,0.9257,0.942,0.5776,0.2845,0.5708,0.5844,0.2764,0.2926,0.9799,0.9773,0.9824,"0.9342(0.93-0.94)","0.5776(0.57-0.58)","0.2845(0.28-0.29)","0.9799(0.98-0.98)",0.4224,"1/2 Xpert Saved"
"738","Bangladesh","Lunit",0.3,0.5022,0.6343,0.9334,0.9248,0.9412,0.5805,0.2857,0.5737,0.5873,0.2777,0.2939,0.9798,0.9771,0.9822,"0.9334(0.92-0.94)","0.5805(0.57-0.59)","0.2857(0.28-0.29)","0.9798(0.98-0.98)",0.4195,""
"739","Bangladesh","Lunit",0.31,0.5046,0.6366,0.9331,0.9245,0.941,0.5832,0.287,0.5764,0.59,0.2789,0.2952,0.9798,0.9771,0.9822,"0.9331(0.92-0.94)","0.5832(0.58-0.59)","0.287(0.28-0.3)","0.9798(0.98-0.98)",0.4168,""
"740","Bangladesh","Lunit",0.32,0.5074,0.639,0.932,0.9234,0.9399,0.5864,0.2883,0.5796,0.5932,0.2802,0.2966,0.9796,0.9769,0.982,"0.932(0.92-0.94)","0.5864(0.58-0.59)","0.2883(0.28-0.3)","0.9796(0.98-0.98)",0.4136,""
